experiment_level,device,lr,epochs,batch_size,dataset,save_logs,hidden_dim,num_layers,is_logical,constrains_handler,test_rate,true_positive,true_negative,false_positive,false_negative,recall,specificity,precision,balanced_accuracy,FPR,ROC_AUC,decision_boundary,model,train_loop,l_factor,dt_max_depth,dt_attribute_list,decision_tree
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.6458333333333334,92,1,8,43,0.6814814814310013,0.1111111109876543,0.9199999999080001,0.3962962962093278,0.8888888879012344,0.6403292181069958,5.424262212727626e-07,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.8472222222222222,115,7,2,20,0.8518518517887517,0.7777777769135802,0.982905982821974,0.814814814351166,0.2222222219753086,0.8271604938271604,1.6424984323748504e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.8680555555555556,121,4,5,14,0.8962962962299039,0.4444444439506172,0.9603174602412446,0.6703703700902606,0.5555555549382716,0.7218106995884774,4.909692279397859e-07,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.04861111111111111,1,6,3,134,0.00740740740685871,0.6666666659259258,0.249999999375,0.3370370366663923,0.3333333329629629,0.38395061728395063,0.7672239542007446,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.7083333333333334,94,8,1,41,0.6962962962447188,0.8888888879012344,0.9894736841063713,0.7925925920729766,0.1111111109876543,0.8020576131687243,0.3778148591518402,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.5972222222222222,80,6,3,55,0.5925925925486968,0.6666666659259258,0.9638554215706199,0.6296296292373114,0.3333333329629629,0.5481481481481482,3.758163802558556e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.6388888888888888,87,5,4,48,0.6444444443967078,0.5555555549382716,0.9560439559388964,0.5999999996674896,0.4444444439506172,0.6460905349794239,9.351927474199329e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.8888888888888888,128,0,9,7,0.9481481480779149,0.0,0.9343065692748681,0.47407407403895746,0.9999999988888888,0.8222222222222222,1.1070944765378954e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.5902777777777778,77,8,1,58,0.5703703703281207,0.8888888879012344,0.9871794870529258,0.7296296291146775,0.1111111109876543,0.5720164609053499,3.344869128341088e-07,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.24305555555555555,26,9,0,109,0.19259259257832648,0.9999999988888888,0.9999999996153845,0.5962962957336077,0.0,0.28395061728395066,0.03674785792827606,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.2638888888888889,29,9,0,106,0.2148148147989026,0.9999999988888888,0.9999999996551724,0.6074074068438957,0.0,0.38888888888888895,0.500006914138794,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.8819444444444444,125,2,7,10,0.9259259258573388,0.2222222219753086,0.9469696968979567,0.5740740739163237,0.7777777769135802,0.7777777777777778,1.3304739532316034e-08,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.5347222222222222,70,7,2,65,0.5185185184801097,0.7777777769135802,0.9722222220871914,0.6481481476968449,0.2222222219753086,0.6156378600823045,0.00017063603445421904,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.8541666666666666,115,8,1,20,0.8518518517887517,0.8888888879012344,0.9913793102593639,0.870370369844993,0.1111111109876543,0.9242798353909465,4.0960716432891786e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.5694444444444444,74,8,1,61,0.5481481481075445,0.8888888879012344,0.9866666665351111,0.7185185180043895,0.1111111109876543,0.6765432098765432,4.4209118641447276e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.5902777777777778,80,5,4,55,0.5925925925486968,0.5555555549382716,0.9523809522675738,0.5740740737434842,0.4444444439506172,0.4432098765432099,0.06250101327896118,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.9027777777777778,129,1,8,6,0.9555555554847736,0.1111111109876543,0.941605839347328,0.5333333332362139,0.8888888879012344,0.5864197530864198,0.5000567436218262,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.9305555555555556,132,2,7,3,0.9777777777053497,0.2222222219753086,0.9496402877014647,0.5999999998403291,0.7777777769135802,0.7761316872427984,8.111595093396318e-07,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.5486111111111112,71,8,1,64,0.5259259258869684,0.8888888879012344,0.9861111109741513,0.7074074068941014,0.1111111109876543,0.8699588477366255,6.616581231355667e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.5069444444444444,65,8,1,70,0.48148148144581615,0.8888888879012344,0.9848484846992654,0.6851851846735253,0.1111111109876543,0.6526748971193416,1.4490949979517609e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.5763888888888888,75,8,1,60,0.5555555555144033,0.8888888879012344,0.9868421051333103,0.7222222217078189,0.1111111109876543,0.6592592592592593,4.988160981156398e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.24305555555555555,26,9,0,109,0.19259259257832648,0.9999999988888888,0.9999999996153845,0.5962962957336077,0.0,0.38106995884773665,0.38361483812332153,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.7916666666666666,114,0,9,21,0.8444444443818929,0.0,0.926829268217331,0.42222222219094646,0.9999999988888888,0.5049382716049383,0.5000121593475342,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.875,125,1,8,10,0.9259259258573388,0.1111111109876543,0.9398496239894849,0.5185185184224965,0.8888888879012344,0.7440329218106997,2.4242604013124947e-07,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.5555555555555556,74,6,3,61,0.5481481481075445,0.6666666659259258,0.9610389609141509,0.6074074070167352,0.3333333329629629,0.6880658436213992,1.1162270538989105e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.8819444444444444,123,4,5,12,0.9111111110436213,0.4444444439506172,0.9609374999249267,0.6777777774971192,0.5555555549382716,0.7094650205761317,1.630536701213714e-07,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.9166666666666666,132,0,9,3,0.9777777777053497,0.0,0.9361702126995624,0.48888888885267484,0.9999999988888888,0.7102880658436214,5.187112037674524e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.3888888888888889,50,6,3,85,0.3703703703429355,0.6666666659259258,0.9433962262370951,0.5185185181344307,0.3333333329629629,0.36296296296296293,0.1250016689300537,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.875,122,4,5,13,0.9037037036367627,0.4444444439506172,0.9606299211842024,0.6740740737936899,0.5555555549382716,0.8032921810699588,0.5000022053718567,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.4722222222222222,59,9,0,76,0.4370370370046639,0.9999999988888888,0.9999999998305085,0.7185185179467763,0.0,0.8995884773662551,0.00011104177247034386,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.9166666666666666,132,0,9,3,0.9777777777053497,0.0,0.9361702126995624,0.48888888885267484,0.9999999988888888,0.8222222222222222,2.8098852453695145e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.4027777777777778,49,9,0,86,0.36296296293607677,0.9999999988888888,0.9999999997959184,0.6814814809124827,0.0,0.8016460905349795,2.3483537006541155e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.8541666666666666,120,3,6,15,0.8888888888230452,0.3333333329629629,0.9523809523053667,0.6111111108930041,0.6666666659259258,0.6436213991769548,6.098759399719711e-07,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.5416666666666666,77,1,8,58,0.5703703703281207,0.1111111109876543,0.9058823528346022,0.3407407406578875,0.8888888879012344,0.35720164609053495,0.0025056174490600824,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.875,123,3,6,12,0.9111111110436213,0.3333333329629629,0.9534883720191094,0.6222222220032921,0.6666666659259258,0.49135802469135803,0.5000011324882507,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.5694444444444444,73,9,0,62,0.5407407407006858,0.9999999988888888,0.9999999998630138,0.7703703697947872,0.0,0.8189300411522633,3.899961029674159e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.8680555555555556,122,3,6,13,0.9037037036367627,0.3333333329629629,0.953124999925537,0.6185185182998628,0.6666666659259258,0.7292181069958849,6.233670319488738e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.7847222222222222,110,3,6,25,0.8148148147544582,0.3333333329629629,0.9482758619872177,0.5740740738587106,0.6666666659259258,0.6049382716049383,1.532406713522505e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.4722222222222222,61,7,2,74,0.45185185181838133,0.7777777769135802,0.9682539681002771,0.6148148143659807,0.2222222219753086,0.7646090534979423,1.0350521733926143e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.2222222222222222,27,5,4,108,0.19999999998518517,0.5555555549382716,0.8709677416545265,0.37777777746172836,0.4444444439506172,0.22757201646090536,0.00250262557528913,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.4097222222222222,50,9,0,85,0.3703703703429355,0.9999999988888888,0.9999999998,0.6851851846159122,0.0,0.8987654320987655,0.5000090599060059,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.5972222222222222,79,7,2,56,0.5851851851418381,0.7777777769135802,0.9753086418549003,0.6814814810277092,0.2222222219753086,0.6139917695473252,1.6757065850470099e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.5972222222222222,80,6,3,55,0.5925925925486968,0.6666666659259258,0.9638554215706199,0.6296296292373114,0.3333333329629629,0.6123456790123456,4.004736183560453e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.5972222222222222,83,3,6,52,0.6148148147692729,0.3333333329629629,0.9325842695581367,0.4740740738661179,0.6666666659259258,0.5753086419753086,2.789009840853396e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.7152777777777778,96,7,2,39,0.7111111110584362,0.7777777769135802,0.9795918366347356,0.7444444439860082,0.2222222219753086,0.7901234567901234,2.165001569665037e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.19444444444444445,19,9,0,116,0.1407407407303155,0.9999999988888888,0.9999999994736841,0.5703703698096021,0.0,0.31440329218106994,0.00027185643557459116,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.2361111111111111,29,5,4,106,0.2148148147989026,0.5555555549382716,0.8787878785215794,0.3851851848685871,0.4444444439506172,0.33086419753086416,0.5001257658004761,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.8680555555555556,122,3,6,13,0.9037037036367627,0.3333333329629629,0.953124999925537,0.6185185182998628,0.6666666659259258,0.6995884773662552,2.626832156238379e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.9166666666666666,132,0,9,3,0.9777777777053497,0.0,0.9361702126995624,0.48888888885267484,0.9999999988888888,0.6559670781893004,8.380327926715836e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.4444444444444444,57,7,2,78,0.42222222219094646,0.7777777769135802,0.9661016947515082,0.5999999995522634,0.2222222219753086,0.7711934156378601,2.1433033907669596e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.8680555555555556,120,5,4,15,0.8888888888230452,0.5555555549382716,0.9677419354058273,0.7222222218806584,0.4444444439506172,0.7670781893004116,8.06924902008177e-07,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.5972222222222222,78,8,1,57,0.5777777777349794,0.8888888879012344,0.9873417720269189,0.7333333328181069,0.1111111109876543,0.7111111111111111,0.0002676196745596826,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.4791666666666667,61,8,1,74,0.45185185181838133,0.8888888879012344,0.9838709675832467,0.6703703698598079,0.1111111109876543,0.7864197530864198,0.5000606775283813,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.7777777777777778,108,4,5,27,0.7999999999407407,0.4444444439506172,0.9557522123048008,0.622222221945679,0.5555555549382716,0.6954732510288066,8.450554105365882e-07,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.4930555555555556,64,7,2,71,0.47407407403895746,0.7777777769135802,0.969696969550046,0.6259259254762688,0.2222222219753086,0.5185185185185186,2.550238605181221e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLRuleBasedHandler,0.9236111111111112,133,0,9,2,0.9851851851122084,0.0,0.9366197182439,0.4925925925561042,0.9999999988888888,0.631275720164609,8.278787504423235e-07,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,16,5,True,NLConstraintScoreBasedHandler,0.3472222222222222,41,9,0,94,0.30370370368120714,0.9999999988888888,0.9999999997560975,0.651851851285048,0.0,0.7341563786008231,4.236209406371927e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,False,,0.8958333333333334,129,0,9,6,0.9555555554847736,0.0,0.9347826086279143,0.4777777777423868,0.9999999988888888,0.6197530864197531,0.00019722769502550364,NodeOCGIN,train_node_ocgin,0.001,,,"{'attribute_list': ['node_features', 'node_degree', 'clustering_coefficient'], 'max_depth': 2}"
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLRuleBasedHandler,0.2152777777777778,23,8,1,112,0.17037037035775032,0.8888888879012344,0.9583333329340278,0.5296296291294924,0.1111111109876543,0.48888888888888893,0.2508808374404907,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLConstraintScoreBasedHandler,0.1736111111111111,19,6,3,116,0.1407407407303155,0.6666666659259258,0.8636363632438017,0.40370370332812067,0.3333333329629629,0.3481481481481482,0.5014734268188477,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLRuleBasedHandler,0.4375,57,6,3,78,0.42222222219094646,0.6666666659259258,0.9499999998416666,0.5444444440584362,0.3333333329629629,0.4979423868312757,0.0007101102964952588,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLConstraintScoreBasedHandler,0.9444444444444444,135,1,8,0,0.9999999999259259,0.1111111109876543,0.9440559439899261,0.5555555554567901,0.8888888879012344,0.7827160493827161,1.770754170138389e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLRuleBasedHandler,0.875,124,2,7,11,0.91851851845048,0.2222222219753086,0.9465648854239262,0.5703703702128944,0.7777777769135802,0.7230452674897119,0.0002605182526167482,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLConstraintScoreBasedHandler,0.4722222222222222,65,3,6,70,0.48148148144581615,0.3333333329629629,0.9154929576175362,0.4074074072043895,0.6666666659259258,0.39176954732510283,1.226580934599042e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLRuleBasedHandler,0.22916666666666666,27,6,3,108,0.19999999998518517,0.6666666659259258,0.8999999997,0.4333333329555555,0.3333333329629629,0.3744855967078189,0.6250784397125244,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLConstraintScoreBasedHandler,0.6527777777777778,94,0,9,41,0.6962962962447188,0.0,0.912621359134697,0.3481481481223594,0.9999999988888888,0.33415637860082303,0.3777110278606415,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLRuleBasedHandler,0.625,85,5,4,50,0.6296296295829904,0.5555555549382716,0.9550561796679713,0.592592592260631,0.4444444439506172,0.5654320987654321,0.00012651755241677165,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLConstraintScoreBasedHandler,0.4375,58,5,4,77,0.4296296295978052,0.5555555549382716,0.9354838708168575,0.4925925922680384,0.4444444439506172,0.531275720164609,0.0009691601153463125,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLRuleBasedHandler,0.5277777777777778,72,4,5,63,0.5333333332938271,0.4444444439506172,0.9350649349434982,0.4888888886222222,0.5555555549382716,0.5390946502057614,0.00018569860549177974,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLConstraintScoreBasedHandler,0.625,83,7,2,52,0.6148148147692729,0.7777777769135802,0.9764705881204153,0.6962962958414265,0.2222222219753086,0.6222222222222221,9.804998262552544e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLRuleBasedHandler,0.3402777777777778,45,4,5,90,0.33333333330864195,0.4444444439506172,0.89999999982,0.38888888862962956,0.5555555549382716,0.28559670781893004,0.06840933114290237,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLConstraintScoreBasedHandler,0.13194444444444445,10,9,0,125,0.0740740740685871,0.9999999988888888,0.9999999989999999,0.5370370364787379,0.0,0.3148148148148148,0.5000532269477844,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLRuleBasedHandler,0.3055555555555556,35,9,0,100,0.25925925924005483,0.9999999988888888,0.9999999997142857,0.6296296290644718,0.0,0.5950617283950618,0.0013895014999434352,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLConstraintScoreBasedHandler,0.5347222222222222,69,8,1,66,0.511111111073251,0.8888888879012344,0.9857142855734695,0.6999999994872428,0.1111111109876543,0.7094650205761317,0.0002018389495788142,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLRuleBasedHandler,0.7708333333333334,110,1,8,25,0.8148148147544582,0.1111111109876543,0.9322033897515082,0.4629629628710562,0.8888888879012344,0.5078189300411522,0.00010556464258115739,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLConstraintScoreBasedHandler,0.875,125,1,8,10,0.9259259258573388,0.1111111109876543,0.9398496239894849,0.5185185184224965,0.8888888879012344,0.620164609053498,2.5515921151963994e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,Cornell,False,32,2,True,NLRuleBasedHandler,0.3541666666666667,45,6,3,90,0.33333333330864195,0.6666666659259258,0.9374999998046875,0.4999999996172839,0.3333333329629629,0.3925925925925926,0.05015832558274269,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,2.0,"node_features, node_degree, clustering_coefficient",
