experiment_level,device,lr,epochs,batch_size,dataset,save_logs,hidden_dim,num_layers,is_logical,l_factor,decision_tree,constrains_handler,test_rate,true_positive,true_negative,false_positive,false_negative,recall,specificity,precision,balanced_accuracy,FPR,ROC_AUC,decision_boundary,model,train_loop,dt_max_depth,dt_attribute_list,model_variant,constrains_type
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLDistanceBasedHandler,0.1650110375275938,1120,76,0,6052,0.1561628555491409,0.9999999998684213,0.9999999999910716,0.578081427708781,0.0,0.6120237326444946,77627604992.0,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLFuzzyBasedHandler,0.7693156732891833,5546,30,46,1626,0.7732849972102994,0.3947368420533241,0.9917739628022322,0.5840109196318117,0.605263157815097,0.665888176240937,12102511616.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLDistanceBasedHandler,0.2640728476821192,1838,76,0,5334,0.2562744004458223,0.9999999998684213,0.9999999999945594,0.6281372001571217,0.0,0.7068002025420496,209140816.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLFuzzyBasedHandler,0.5296633554083885,3791,48,28,3381,0.5285833798096367,0.6315789472853186,0.9926682377559762,0.5800811635474776,0.3684210525831025,0.6243377021751255,970246720.0,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLDistanceBasedHandler,0.2217163355408388,1531,76,0,5641,0.2134690462908345,0.9999999998684213,0.9999999999934684,0.6067345230796278,0.0,0.6932249317521356,256590430208.0,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLFuzzyBasedHandler,0.1868101545253863,1278,76,0,5894,0.1781929726712518,0.9999999998684213,0.9999999999921754,0.5890964862698365,0.0,0.6233268265476856,830638976.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLDistanceBasedHandler,0.4634381898454746,3310,49,27,3862,0.4615170105961217,0.6447368420204295,0.9919089002067968,0.5531269263082756,0.3552631578479917,0.5989667420083952,1398896896.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLFuzzyBasedHandler,0.3457505518763797,2442,64,12,4730,0.3404907975455375,0.8421052630470914,0.9951100244458227,0.5912980302963144,0.1578947368213296,0.6719644377256583,1987692160.0,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLDistanceBasedHandler,0.8075331125827815,5832,21,55,1340,0.8131622978237407,0.2763157894373269,0.9906573806675883,0.5447390436305338,0.7236842104310942,0.6304451522000762,19009069056.0,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLFuzzyBasedHandler,0.2188189845474613,1510,76,0,5662,0.2105409927492881,0.9999999998684213,0.9999999999933776,0.6052704963088547,0.0,0.6155260222502715,29924945920.0,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLDistanceBasedHandler,0.369757174392936,2628,52,24,4544,0.3664249860563769,0.6842105262257618,0.9909502262406074,0.5253177561410693,0.3157894736426593,0.5186067161769454,773969856.0,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLFuzzyBasedHandler,0.2146799116997792,1480,76,0,5692,0.2063580591185076,0.9999999998684213,0.9999999999932432,0.6031790294934644,0.0,0.6502168520855959,2056261376.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,16,5,True,0.001,,NLDistanceBasedHandler,0.1448675496688741,985,65,11,6187,0.1373396542106283,0.8552631577822023,0.9889558232832434,0.4963014059964153,0.1447368420862188,0.4969747115977339,1132232960.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,False,0.001,"{'attribute_list': ['node_features', 'node_degree', 'clustering_coefficient'], 'max_depth': 4}",,0.3265728476821192,2293,74,2,4879,0.3197155605126607,0.9736842103981996,0.9991285403006576,0.6466998854554301,0.0263157894702216,0.7509943640473185,22977.44921875,NodeOCGIN,train_node_ocgin,,,baseline,
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLFuzzyBasedHandler,0.4355684326710817,3083,74,2,4089,0.4298661461232155,0.9736842103981996,0.9993517017795808,0.7017751782607076,0.0263157894702216,0.7876885989373882,3712.525390625,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLDistanceBasedHandler,0.3144315673289183,2204,75,1,4968,0.3073061907413451,0.9868421051333104,0.999546485256238,0.6470741479373276,0.0131578947351108,0.7359449760765551,5615.87109375,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLFuzzyBasedHandler,0.9660596026490066,6979,23,53,193,0.973089793640584,0.3026315789075485,0.9924630261646864,0.6378606862740663,0.6973684209608726,0.7681737458537587,593.2128295898438,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLDistanceBasedHandler,0.3338852097130242,2346,74,2,4826,0.3271054099270397,0.9736842103981996,0.9991482112393564,0.6503948101626196,0.0263157894702216,0.7405975724307982,41177.3046875,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLFuzzyBasedHandler,0.4376379690949227,3100,72,4,4072,0.4322364751806578,0.947368420927978,0.998711340202968,0.6898024480543179,0.0526315789404432,0.7596262512108491,11987.095703125,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLDistanceBasedHandler,0.3813465783664459,2690,74,2,4482,0.3750697155599901,0.9736842103981996,0.999257057945768,0.6743769629790948,0.0263157894702216,0.7270819267913229,5743.9814453125,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLFuzzyBasedHandler,0.3247792494481236,2279,75,1,4893,0.3177635248182965,0.9868421051333104,0.999561403504388,0.6523028149758034,0.0131578947351108,0.6973280594123344,39280.27734375,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLDistanceBasedHandler,0.407560706401766,2883,71,5,4289,0.4019799219180117,0.9342105261928672,0.9982686980574852,0.6680952240554394,0.065789473675554,0.7355120057533684,11421.7265625,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLFuzzyBasedHandler,0.3652041942604856,2574,73,3,4598,0.358895705520972,0.9605263156630888,0.9988358556422242,0.6597110105920304,0.0394736842053324,0.6469512284615611,27840.68359375,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLDistanceBasedHandler,0.5561534216335541,3974,57,19,3198,0.5540992749573981,0.7499999999013158,0.9952416729251308,0.652049637429357,0.2499999999671052,0.7097777908239646,6303.32861328125,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLFuzzyBasedHandler,0.2166114790286975,1495,75,1,5677,0.2084495259338978,0.9868421051333104,0.9993315507954592,0.5976458155336041,0.0131578947351108,0.6083645830275634,4478.12939453125,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLDistanceBasedHandler,0.4719922737306843,3361,60,16,3811,0.4686279977684486,0.7894736841066483,0.9952620669203576,0.6290508409375485,0.2105263157617728,0.6768940617019402,7731.5078125,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLFuzzyBasedHandler,0.4868929359823399,3468,61,15,3704,0.4835471277182326,0.8026315788417591,0.9956933677835323,0.6430893532799958,0.197368421026662,0.681647562156926,14292.5126953125,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLDistanceBasedHandler,0.4489514348785872,3188,66,10,3984,0.4445064138309474,0.868421052517313,0.9968730456504163,0.6564637331741302,0.131578947351108,0.6974363019931312,18748.51171875,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLFuzzyBasedHandler,0.4471578366445916,3174,67,9,3998,0.4425543781365831,0.8815789472524239,0.9971724787904582,0.6620666626945035,0.1184210526159972,0.6921067308539055,7596.73486328125,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLDistanceBasedHandler,0.5671909492273731,4047,64,12,3125,0.5642777467922975,0.8421052630470914,0.997043606797248,0.7031915049196944,0.1578947368213296,0.7536857516071271,4900.8408203125,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLFuzzyBasedHandler,0.377069536423841,2660,73,3,4512,0.3708867819292096,0.9605263156630888,0.9988734509913674,0.6657065487961492,0.0394736842053324,0.6876797927613232,12800.9853515625,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLDistanceBasedHandler,0.6554911699779249,4700,51,25,2472,0.6553262688222876,0.671052631490651,0.9947089947068896,0.6631894501564692,0.3289473683777701,0.7400453518067338,7447.1845703125,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLFuzzyBasedHandler,0.3210540838852097,2254,73,3,4918,0.314277746792646,0.9605263156630888,0.9986708019450656,0.6374020312278674,0.0394736842053324,0.6615933307893269,12678.025390625,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,1.0,,NLDistanceBasedHandler,0.3577538631346578,2524,69,7,4648,0.351924149469671,0.9078947367226456,0.99723429474122,0.6299094430961583,0.0921052631457756,0.6944568790912027,36533.90625,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLFuzzyBasedHandler,0.3345750551876379,2352,73,3,4820,0.3279419966531958,0.9605263156630888,0.9987261146454408,0.6442341561581423,0.0394736842053324,0.6863441893914932,11080.2431640625,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLDistanceBasedHandler,0.3948675496688741,2789,73,3,4383,0.388873396541566,0.9605263156630888,0.998925501429087,0.6746998561023274,0.0394736842053324,0.7231319899022515,4140.09228515625,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLFuzzyBasedHandler,0.304635761589404,2132,76,0,5040,0.2972671500274717,0.9999999998684213,0.9999999999953096,0.6486335749479464,0.0,0.7764515513546834,6077.0703125,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLDistanceBasedHandler,0.5409768211920529,3858,63,13,3314,0.5379252649183799,0.8289473683119807,0.99664169464997,0.6834363166151802,0.1710526315564404,0.7270067073707694,13543.90234375,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLFuzzyBasedHandler,0.4581953642384106,3254,67,9,3918,0.4537088678186646,0.8815789472524239,0.9972418020196224,0.6676439075355443,0.1184210526159972,0.7217578595121379,10379.3818359375,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLDistanceBasedHandler,0.3852097130242826,2719,73,3,4453,0.3791132180697447,0.9605263156630888,0.9988978692101436,0.6698197668664168,0.0394736842053324,0.7363614348196201,7859.1259765625,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLFuzzyBasedHandler,0.3355408388520971,2359,73,3,4813,0.328918014500378,0.9605263156630888,0.9987298899195652,0.6447221650817334,0.0394736842053324,0.7191233451727479,32228.89453125,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLDistanceBasedHandler,0.233167770419426,1614,76,0,5558,0.2250418293359941,0.9999999998684213,0.9999999999938044,0.6125209146022076,0.0,0.7292963131476209,130236.1015625,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLFuzzyBasedHandler,0.5331125827814569,3817,47,29,3355,0.5322085889563132,0.6184210525502079,0.9924596983853552,0.5753148207532606,0.3815789473182133,0.6213582792731969,2771.59033203125,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLDistanceBasedHandler,0.8274006622516556,5963,34,42,1209,0.8314277746781492,0.4473684209937673,0.9930058284746162,0.6393980978359582,0.5526315788746538,0.7618369683271202,1619.4127197265625,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLFuzzyBasedHandler,0.4341887417218543,3076,71,5,4096,0.4288901282760333,0.9342105261928672,0.998377150272644,0.6815503272344503,0.065789473675554,0.6976968180350486,7107.9248046875,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLDistanceBasedHandler,0.2440673289183223,1694,75,1,5478,0.2361963190180755,0.9868421051333104,0.9994100294926288,0.6115192120756929,0.0131578947351108,0.7172245134587725,25863.5703125,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLFuzzyBasedHandler,0.4370860927152318,3094,74,2,4078,0.4313998884545016,0.9736842103981996,0.9993540051647308,0.7025420494263506,0.0263157894702216,0.7844780139137583,12288.6748046875,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLDistanceBasedHandler,0.217439293598234,1500,76,0,5672,0.2091466815390279,0.9999999998684213,0.9999999999933334,0.6045733407037246,0.0,0.6371708691695777,24870.66015625,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLFuzzyBasedHandler,0.4241169977924944,3019,55,21,4153,0.4209425543775503,0.7236842104310942,0.9930921052598912,0.5723133824043223,0.2763157894373269,0.6250495347403646,22406.71484375,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLDistanceBasedHandler,0.2719370860927152,1896,75,1,5276,0.2643614054653313,0.9868421051333104,0.9994728518661072,0.6256017552993208,0.0131578947351108,0.7188848445709926,50167.359375,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLFuzzyBasedHandler,0.3576158940397351,2521,71,5,4651,0.351505856106593,0.9342105261928672,0.9980205859026208,0.6428581911497301,0.065789473675554,0.7013091848416356,26092.9140625,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLDistanceBasedHandler,0.307257174392936,2152,75,1,5020,0.3000557724479921,0.9868421051333104,0.999535531811428,0.6434489387906512,0.0131578947351108,0.686153388910089,13075.359375,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLFuzzyBasedHandler,0.3010485651214128,2107,75,1,5065,0.2937813720018213,0.9868421051333104,0.9995256166935508,0.6403117385675658,0.0131578947351108,0.7116050723574134,23798.0859375,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.1,,NLDistanceBasedHandler,0.3573399558498896,2520,70,6,4652,0.3513664249855669,0.9210526314577564,0.9976247030839366,0.6362095282216617,0.0789473684106648,0.686252458390818,40064.24609375,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLFuzzyBasedHandler,0.4417770419426048,3132,70,6,4040,0.4366982710534904,0.9210526314577564,0.998087954107718,0.6788754512556233,0.0789473684106648,0.7059874658760678,8559.142578125,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLDistanceBasedHandler,0.298289183222958,2086,76,0,5086,0.2908533184602749,0.9999999998684213,0.9999999999952062,0.645426659164348,0.0,0.6765601608594829,27508.05078125,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLFuzzyBasedHandler,0.3955573951434878,2800,67,9,4372,0.3904071388728522,0.8815789472524239,0.9967960128124002,0.635993043062638,0.1184210526159972,0.6596798221152435,31122.36328125,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLDistanceBasedHandler,0.5442880794701986,3882,63,13,3290,0.5412716118230043,0.8289473683119807,0.9966623876739495,0.6851094900674926,0.1710526315564404,0.7674967710687762,3444.7880859375,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLFuzzyBasedHandler,0.3184326710816777,2233,75,1,4939,0.3113496932510996,0.9868421051333104,0.9995523724216672,0.6490958991922049,0.0131578947351108,0.7401884521677871,4101.765625,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLDistanceBasedHandler,0.3496136865342163,2470,64,12,4702,0.3443948689342661,0.8421052630470914,0.9951651893594072,0.5932500659906788,0.1578947368213296,0.6442332389115567,4717.619140625,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLFuzzyBasedHandler,0.5615342163355408,4023,47,29,3149,0.560931399887673,0.6184210525502079,0.9928430404713898,0.5896762262189404,0.3815789473182133,0.6628372031584818,4939.5703125,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLDistanceBasedHandler,0.5911975717439294,4238,47,29,2934,0.590909090908267,0.6184210525502079,0.9932036559620502,0.6046650717292374,0.3815789473182133,0.6975298676138197,1549.3587646484375,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLFuzzyBasedHandler,0.3073951434878587,2153,75,1,5019,0.3001952035690181,0.9868421051333104,0.9995357474419706,0.6435186543511642,0.0131578947351108,0.6443038717820765,20880.28125,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLDistanceBasedHandler,0.3142935982339956,2202,76,0,4970,0.307027328499293,0.9999999998684213,0.9999999999954589,0.653513664183857,0.0,0.6945320985117562,24542.708984375,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLFuzzyBasedHandler,0.3137417218543046,2200,74,2,4972,0.306748466257241,0.9736842103981996,0.9990917347820204,0.6402163383277203,0.0263157894702216,0.6638022132855843,12637.4404296875,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLDistanceBasedHandler,0.4239790286975717,3006,67,9,4166,0.419129949804212,0.8815789472524239,0.9970149253698276,0.6503544485283179,0.1184210526159972,0.7166117503742626,8735.6806640625,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLFuzzyBasedHandler,0.4961368653421633,3536,60,16,3636,0.4930284439480019,0.7894736841066483,0.9954954954926928,0.6412510640273251,0.2105263157617728,0.6948733378342676,13283.736328125,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLDistanceBasedHandler,0.6752207505518764,4847,47,29,2325,0.6758226436131124,0.6184210525502079,0.9940525020488228,0.6471218480816601,0.3815789473182133,0.7232127131828456,2908.990234375,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLFuzzyBasedHandler,0.5180739514348786,3696,59,17,3476,0.5153374233121649,0.7763157893715374,0.9954214920522612,0.6458266063418512,0.2236842104968836,0.6980178765374115,14947.412109375,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLDistanceBasedHandler,0.3930739514348786,2776,73,3,4396,0.3870607919682277,0.9605263156630888,0.9989204749874094,0.6737935538156583,0.0394736842053324,0.7293146593477559,9933.3154296875,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLFuzzyBasedHandler,0.5161423841059603,3683,58,18,3489,0.5135248187388266,0.7631578946364267,0.9951364496055252,0.6383413566876266,0.2368421052319944,0.6703096104734787,3837.257568359375,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLDistanceBasedHandler,0.4624724061810154,3285,67,9,3887,0.4580312325704712,0.8815789472524239,0.997267759559814,0.6698050899114476,0.1184210526159972,0.6928625942994687,19461.015625,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLFuzzyBasedHandler,0.5190397350993378,3693,69,7,3479,0.5149191299490868,0.9078947367226456,0.9981081081054104,0.7114069333358661,0.0921052631457756,0.7638018463615817,2088.59228515625,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
node,cuda,0.001,50,32,Photo,False,32,2,True,0.5,,NLDistanceBasedHandler,0.3304359823399558,2320,75,1,4852,0.3234802007803632,0.9868421051333104,0.9995691512236125,0.6551611529568367,0.0131578947351108,0.7225100537176741,9530.80078125,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
